player_id,frame_num,bbox_x1,bbox_y1,bbox_x2,bbox_y2,position_x,position_y,team_color,team,confidence,ball_pos_x,ball_pos_y
9,2,373.8226318359375,305.05291748046875,399.652587890625,366.06768798828125,386,366,[     227.57      228.08      218.05],1,,,
8,2,1310.3768310546875,446.0348815917969,1353.5384521484375,516.4152221679688,1331,516,[     141.53      228.33         182],2,,,
7,2,1280.472412109375,390.72344970703125,1309.27197265625,461.52117919921875,1294,461,[     141.53      228.33         182],2,,,
10,2,1370.4610595703125,815.774658203125,1438.9339599609375,903.920166015625,1404,903,[     227.57      228.08      218.05],1,,,
13,2,1230.93017578125,428.93829345703125,1265.0650634765625,501.358154296875,1247,501,[     227.57      228.08      218.05],1,,,
16,2,1166.3814697265625,354.65875244140625,1189.4769287109375,412.2892761230469,1177,412,[     227.57      228.08      218.05],1,,,
15,2,1124.8397216796875,706.9022827148438,1187.3438720703125,794.7302856445312,1156,794,[     227.57      228.08      218.05],1,,,
17,2,776.1084594726562,410.44183349609375,801.8419189453125,491.3254699707031,788,491,[     227.57      228.08      218.05],1,,,
18,2,1902.8497314453125,374.2554931640625,1920.0,442.8412170410156,1911,442,[     141.53      228.33         182],2,,,
2,3,537.9429931640625,687.27490234375,578.0712890625,785.6228637695312,558,785,[     141.53      228.33         182],2,,1207,867
3,3,333.5489807128906,493.31231689453125,365.1136169433594,568.3778686523438,349,568,[     141.53      228.33         182],2,,1207,867
6,3,360.3499450683594,725.2113647460938,397.59039306640625,828.7152099609375,378,828,[     227.57      228.08      218.05],1,,1207,867
4,3,998.4906005859375,454.8414001464844,1029.2083740234375,527.9689331054688,1013,527,[     141.53      228.33         182],2,,1207,867
12,3,1581.8533935546875,611.58984375,1618.1456298828125,699.7662963867188,1599,699,[     141.53      228.33         182],2,,1207,867
1,3,872.8934326171875,637.16015625,908.7890625,724.4221801757812,890,724,[     141.53      228.33         182],2,,1207,867
9,3,373.8770446777344,305.51348876953125,399.5317687988281,367.1921081542969,386,367,[     227.57      228.08      218.05],1,,1207,867
11,3,880.28759765625,358.6240539550781,906.2589111328125,423.7059631347656,893,423,[     141.53      228.33         182],2,,1207,867
5,3,224.684326171875,513.9246215820312,256.1437683105469,595.7129516601562,240,595,[     227.57      228.08      218.05],1,,1207,867
7,3,1280.2738037109375,390.1667175292969,1311.08349609375,464.28936767578125,1295,464,[     141.53      228.33         182],2,,1207,867
16,3,1170.97998046875,351.9190979003906,1193.2423095703125,410.9222717285156,1182,410,[     227.57      228.08      218.05],1,,1207,867
14,3,602.267822265625,590.28466796875,638.0343627929688,672.6607055664062,620,672,[     227.57      228.08      218.05],1,,1207,867
10,3,1374.355712890625,816.4835815429688,1431.6007080078125,905.7742309570312,1402,905,[     227.57      228.08      218.05],1,,1207,867
8,3,1311.97314453125,447.978515625,1356.9324951171875,516.2922973632812,1334,516,[     141.53      228.33         182],2,,1207,867
13,3,1237.3060302734375,430.0171813964844,1268.4671630859375,501.2748718261719,1252,501,[     227.57      228.08      218.05],1,,1207,867
15,3,1124.8505859375,705.6893920898438,1190.35693359375,794.8815307617188,1157,794,[     227.57      228.08      218.05],1,,1207,867
18,3,1904.0196533203125,369.8815612792969,1920.0,441.8778991699219,1912,441,[     141.53      228.33         182],2,,1207,867
17,3,775.8446655273438,410.1082763671875,802.1962890625,490.45751953125,789,490,[     227.57      228.08      218.05],1,,1207,867
19,3,776.9806518554688,365.8395080566406,802.5350341796875,430.6787109375,789,430,[     141.53      228.33         182],2,,1207,867
2,4,537.8988647460938,687.7771606445312,577.8795776367188,785.2980346679688,557,785,[     141.53      228.33         182],2,,1212,871
6,4,359.28436279296875,726.4692993164062,397.2614440917969,831.7619018554688,378,831,[     227.57      228.08      218.05],1,,1212,871
3,4,335.37420654296875,492.3799743652344,364.5736999511719,568.1681518554688,349,568,[     141.53      228.33         182],2,,1212,871
7,4,1280.792724609375,389.971435546875,1312.7449951171875,464.58416748046875,1296,464,[     141.53      228.33         182],2,,1212,871
4,4,1000.5859375,455.73907470703125,1029.2591552734375,528.4037475585938,1014,528,[     141.53      228.33         182],2,,1212,871
1,4,880.8074951171875,639.3024291992188,914.2852172851562,723.0160522460938,897,723,[     141.53      228.33         182],2,,1212,871
16,4,1169.912109375,351.6771240234375,1196.935302734375,412.62066650390625,1183,412,[     227.57      228.08      218.05],1,,1212,871
12,4,1585.0499267578125,613.6077270507812,1621.7552490234375,706.5963745117188,1603,706,[     141.53      228.33         182],2,,1212,871
9,4,372.7174072265625,306.40093994140625,399.085693359375,366.39678955078125,385,366,[     227.57      228.08      218.05],1,,1212,871
11,4,883.8557739257812,359.3497314453125,908.0385131835938,423.6330261230469,895,423,[     141.53      228.33         182],2,,1212,871
5,4,224.65379333496094,514.834716796875,256.4101257324219,594.416015625,240,594,[     227.57      228.08      218.05],1,,1212,871
10,4,1372.96044921875,816.2228393554688,1417.7572021484375,905.7207641601562,1395,905,[     227.57      228.08      218.05],1,,1212,871
13,4,1237.4886474609375,430.4618225097656,1268.8128662109375,501.3789367675781,1253,501,[     227.57      228.08      218.05],1,,1212,871
8,4,1315.3931884765625,447.5289306640625,1359.9061279296875,517.001708984375,1337,517,[     141.53      228.33         182],2,,1212,871
15,4,1124.542236328125,705.8218383789062,1196.23388671875,795.478515625,1160,795,[     227.57      228.08      218.05],1,,1212,871
14,4,606.775146484375,590.1392211914062,641.871337890625,667.6953735351562,624,667,[     227.57      228.08      218.05],1,,1212,871
18,4,1903.658935546875,364.70428466796875,1920.0,441.9159240722656,1911,441,[     141.53      228.33         182],2,,1212,871
17,4,776.9419555664062,412.63531494140625,802.5064086914062,492.4203186035156,789,492,[     227.57      228.08      218.05],1,,1212,871
6,5,359.01409912109375,729.0162963867188,396.9796447753906,834.6205444335938,377,834,[     227.57      228.08      218.05],1,,,
2,5,539.171875,688.1006469726562,577.3817138671875,785.3047485351562,558,785,[     141.53      228.33         182],2,,,
7,5,1282.4788818359375,391.7669677734375,1315.03173828125,463.597412109375,1298,463,[     141.53      228.33         182],2,,,
10,5,1364.966064453125,820.1748046875,1407.6212158203125,906.402099609375,1386,906,[     227.57      228.08      218.05],1,,,
3,5,338.64605712890625,492.7714538574219,365.013916015625,568.5574951171875,351,568,[     141.53      228.33         182],2,,,
16,5,1172.6744384765625,352.6161804199219,1199.8516845703125,413.0091247558594,1186,413,[     227.57      228.08      218.05],1,,,
1,5,890.4598388671875,637.3934326171875,922.0667724609375,724.5158081054688,906,724,[     141.53      228.33         182],2,,,
4,5,1001.2078857421875,457.07391357421875,1029.7313232421875,529.2533569335938,1015,529,[     141.53      228.33         182],2,,,
5,5,226.4132537841797,514.6563720703125,257.623291015625,594.968017578125,242,594,[     227.57      228.08      218.05],1,,,
11,5,887.3748779296875,359.1348571777344,911.109375,423.68731689453125,899,423,[     141.53      228.33         182],2,,,
14,5,609.25927734375,590.0133056640625,645.2979125976562,676.0626220703125,627,676,[     227.57      228.08      218.05],1,,,
9,5,372.6474914550781,306.31878662109375,398.8004455566406,366.841552734375,385,366,[     227.57      228.08      218.05],1,,,
12,5,1589.583984375,614.7412719726562,1624.0257568359375,711.8140869140625,1606,711,[     141.53      228.33         182],2,,,
20,5,1097.9166259765625,304.2226867675781,1117.316650390625,360.0816650390625,1107,360,[     141.53      228.33         182],2,,,
13,5,1238.6220703125,431.55267333984375,1270.82763671875,501.2347412109375,1254,501,[     227.57      228.08      218.05],1,,,
8,5,1323.0916748046875,448.4461669921875,1362.7635498046875,516.8477783203125,1342,516,[     141.53      228.33         182],2,,,
15,5,1139.65576171875,706.4366455078125,1215.66064453125,787.91748046875,1177,787,[     227.57      228.08      218.05],1,,,
18,5,1903.9879150390625,361.37603759765625,1920.0,441.69049072265625,1911,441,[     141.53      228.33         182],2,,,
17,5,779.633056640625,413.5811462402344,803.4728393554688,493.6427307128906,791,493,[     227.57      228.08      218.05],1,,,
7,6,1283.7144775390625,392.24810791015625,1317.3948974609375,464.4889831542969,1300,464,[     141.53      228.33         182],2,,,
6,6,359.19647216796875,730.8638305664062,397.4555969238281,836.6288452148438,378,836,[     227.57      228.08      218.05],1,,,
3,6,340.91015625,492.2047119140625,369.9780578613281,569.032470703125,355,569,[     141.53      228.33         182],2,,,
14,6,613.4383544921875,589.5781860351562,650.5935668945312,678.0447387695312,632,678,[     227.57      228.08      218.05],1,,,
16,6,1175.2696533203125,352.2217712402344,1202.42578125,413.3092346191406,1188,413,[     227.57      228.08      218.05],1,,,
5,6,227.17396545410156,514.7764282226562,259.35162353515625,596.8687133789062,243,596,[     227.57      228.08      218.05],1,,,
4,6,1003.928466796875,457.4748229980469,1030.588623046875,529.6588134765625,1017,529,[     141.53      228.33         182],2,,,
1,6,895.2352905273438,635.6177368164062,932.2744140625,724.9343872070312,913,724,[     141.53      228.33         182],2,,,
20,6,1098.1513671875,305.6031188964844,1119.2506103515625,360.4776611328125,1108,360,[     141.53      228.33         182],2,,,
12,6,1593.5732421875,616.9327392578125,1629.474365234375,713.0256958007812,1611,713,[     141.53      228.33         182],2,,,
2,6,540.11865234375,688.6531982421875,576.6412963867188,783.4487915039062,558,783,[     141.53      228.33         182],2,,,
11,6,889.8612670898438,358.0899353027344,912.0265502929688,423.3578796386719,900,423,[     141.53      228.33         182],2,,,
10,6,1349.035400390625,823.88818359375,1407.8565673828125,907.4344482421875,1378,907,[     227.57      228.08      218.05],1,,,
9,6,372.9817199707031,304.9960632324219,397.4883728027344,367.1712646484375,385,367,[     227.57      228.08      218.05],1,,,
8,6,1329.09228515625,447.1727600097656,1365.87890625,516.7774658203125,1347,516,[     141.53      228.33         182],2,,,
13,6,1242.6976318359375,432.0445861816406,1271.7952880859375,500.8854675292969,1257,500,[     227.57      228.08      218.05],1,,,
15,6,1162.6856689453125,707.359130859375,1207.85302734375,801.2869262695312,1185,801,[     227.57      228.08      218.05],1,,,
18,6,1905.82763671875,358.8190612792969,1920.0,442.8771057128906,1912,442,[     141.53      228.33         182],2,,,
21,6,1162.888916015625,707.0883178710938,1227.7950439453125,772.9579467773438,1195,772,[     227.57      228.08      218.05],1,,,
17,6,779.9637451171875,415.843505859375,803.93408203125,495.4244384765625,791,495,[     227.57      228.08      218.05],1,,,
7,7,1285.04638671875,393.8833923339844,1318.5565185546875,465.6790466308594,1301,465,[     141.53      228.33         182],2,,1228,884
14,7,618.455810546875,590.225341796875,658.0573120117188,679.4462280273438,638,679,[     227.57      228.08      218.05],1,,1228,884
12,7,1598.13720703125,621.3508911132812,1631.467529296875,717.994140625,1614,717,[     141.53      228.33         182],2,,1228,884
1,7,897.7461547851562,635.9769287109375,942.6333618164062,725.5043334960938,920,725,[     141.53      228.33         182],2,,1228,884
5,7,229.027587890625,515.1447143554688,259.4605407714844,596.8241577148438,244,596,[     227.57      228.08      218.05],1,,1228,884
3,7,340.5709533691406,493.1755676269531,372.5482482910156,568.0753173828125,356,568,[     141.53      228.33         182],2,,1228,884
6,7,359.0350341796875,731.8446655273438,397.65728759765625,837.61376953125,378,837,[     227.57      228.08      218.05],1,,1228,884
20,7,1098.84130859375,305.71923828125,1120.2591552734375,361.01983642578125,1109,361,[     141.53      228.33         182],2,,1228,884
4,7,1007.2963256835938,459.560302734375,1031.9656982421875,529.3369140625,1019,529,[     141.53      228.33         182],2,,1228,884
16,7,1177.2734375,352.36798095703125,1206.5611572265625,413.3692932128906,1191,413,[     227.57      228.08      218.05],1,,1228,884
13,7,1246.532958984375,429.0709533691406,1274.832275390625,501.9139709472656,1260,501,[     227.57      228.08      218.05],1,,1228,884
9,7,372.7402038574219,305.57080078125,398.9515686035156,367.1335144042969,385,367,[     227.57      228.08      218.05],1,,1228,884
2,7,540.89306640625,689.1246337890625,576.6158447265625,783.3637084960938,558,783,[     141.53      228.33         182],2,,1228,884
11,7,891.4586791992188,358.7480163574219,914.4168090820312,424.3501281738281,902,424,[     141.53      228.33         182],2,,1228,884
8,7,1334.778076171875,446.4990234375,1369.40185546875,513.7481689453125,1352,513,[     141.53      228.33         182],2,,1228,884
15,7,1167.2288818359375,707.2239990234375,1211.8677978515625,806.1113891601562,1189,806,[     227.57      228.08      218.05],1,,1228,884
10,7,1343.2490234375,824.3089599609375,1406.0582275390625,913.134521484375,1374,913,[     227.57      228.08      218.05],1,,1228,884
17,7,780.350341796875,417.0559387207031,805.47607421875,493.4878234863281,792,493,[     227.57      228.08      218.05],1,,1228,884
18,7,1906.1905517578125,358.47601318359375,1920.0,443.015625,1913,443,[     141.53      228.33         182],2,,1228,884
7,8,1286.4599609375,393.3636779785156,1319.473876953125,464.94189453125,1302,464,[     141.53      228.33         182],2,,1232,888
14,8,624.1011352539062,593.2463989257812,661.1243286132812,682.5731201171875,642,682,[     227.57      228.08      218.05],1,,1232,888
12,8,1601.045654296875,624.7359008789062,1634.945068359375,718.7109985351562,1617,718,[     141.53      228.33         182],2,,1232,888
16,8,1179.828369140625,353.3654479980469,1208.9608154296875,413.5031433105469,1194,413,[     227.57      228.08      218.05],1,,1232,888
5,8,230.80650329589844,515.824462890625,260.1277770996094,596.5157470703125,245,596,[     227.57      228.08      218.05],1,,1232,888
4,8,1009.7208251953125,459.5411682128906,1034.290771484375,529.2301635742188,1022,529,[     141.53      228.33         182],2,,1232,888
11,8,893.8204345703125,359.5774841308594,917.0054321289062,425.7787170410156,905,425,[     141.53      228.33         182],2,,1232,888
20,8,1099.5372314453125,306.6570129394531,1122.916259765625,361.16986083984375,1111,361,[     141.53      228.33         182],2,,1232,888
2,8,541.0881958007812,690.1485595703125,575.9107666015625,783.3347778320312,558,783,[     141.53      228.33         182],2,,1232,888
3,8,339.80523681640625,492.345703125,375.2763366699219,569.7076416015625,357,569,[     141.53      228.33         182],2,,1232,888
10,8,1322.677734375,827.2081298828125,1403.6312255859375,917.9678344726562,1363,917,[     227.57      228.08      218.05],1,,1232,888
1,8,902.4111328125,636.1309814453125,952.8468017578125,730.3778686523438,927,730,[     141.53      228.33         182],2,,1232,888
6,8,357.3357238769531,732.9263305664062,397.57049560546875,840.087890625,377,840,[     227.57      228.08      218.05],1,,1232,888
8,8,1336.27783203125,444.9441833496094,1374.0953369140625,517.1657104492188,1355,517,[     141.53      228.33         182],2,,1232,888
9,8,372.7807922363281,305.7076110839844,398.2983703613281,366.9542541503906,385,366,[     227.57      228.08      218.05],1,,1232,888
15,8,1166.69189453125,708.6185913085938,1216.7076416015625,809.256103515625,1191,809,[     227.57      228.08      218.05],1,,1232,888
13,8,1246.6636962890625,430.2306823730469,1276.6019287109375,498.5160217285156,1261,498,[     227.57      228.08      218.05],1,,1232,888
17,8,780.3466186523438,417.3907470703125,805.7546997070312,493.9859619140625,793,493,[     227.57      228.08      218.05],1,,1232,888
18,8,1906.70654296875,362.67864990234375,1920.0,442.99090576171875,1913,442,[     141.53      228.33         182],2,,1232,888
8,9,1338.989501953125,444.38818359375,1377.8045654296875,518.1040649414062,1358,518,[     141.53      228.33         182],2,,1236,894
7,9,1288.5262451171875,393.447509765625,1320.2567138671875,466.6578369140625,1304,466,[     141.53      228.33         182],2,,1236,894
12,9,1603.5384521484375,627.6426391601562,1641.7481689453125,718.1671142578125,1622,718,[     141.53      228.33         182],2,,1236,894
13,9,1247.9735107421875,430.414306640625,1278.6888427734375,505.41357421875,1263,505,[     227.57      228.08      218.05],1,,1236,894
6,9,356.1392517089844,734.06103515625,397.4051513671875,841.3092041015625,376,841,[     227.57      228.08      218.05],1,,1236,894
5,9,231.50894165039062,515.6195678710938,260.8707275390625,596.5062255859375,246,596,[     227.57      228.08      218.05],1,,1236,894
11,9,894.708984375,361.4247741699219,919.9147338867188,425.0245361328125,907,425,[     141.53      228.33         182],2,,1236,894
10,9,1317.7255859375,828.9515991210938,1391.3486328125,921.4334106445312,1354,921,[     227.57      228.08      218.05],1,,1236,894
2,9,541.3080444335938,690.2987060546875,576.3450927734375,784.519287109375,558,784,[     141.53      228.33         182],2,,1236,894
20,9,1099.5439453125,307.51007080078125,1123.2982177734375,361.4090881347656,1111,361,[     141.53      228.33         182],2,,1236,894
9,9,372.78875732421875,305.69049072265625,398.62548828125,367.2292175292969,385,367,[     227.57      228.08      218.05],1,,1236,894
1,9,918.1514892578125,638.7111206054688,970.966064453125,731.6411743164062,944,731,[     141.53      228.33         182],2,,1236,894
3,9,340.6357727050781,492.85382080078125,378.5625,566.3893432617188,359,566,[     141.53      228.33         182],2,,1236,894
16,9,1184.549560546875,355.18902587890625,1212.0615234375,413.0672912597656,1198,413,[     227.57      228.08      218.05],1,,1236,894
4,9,1011.4046630859375,459.6092834472656,1035.1190185546875,529.693603515625,1023,529,[     141.53      228.33         182],2,,1236,894
14,9,632.8380737304688,596.4266967773438,662.7601318359375,682.2249755859375,647,682,[     227.57      228.08      218.05],1,,1236,894
22,9,954.5695190429688,224.50318908691406,973.2711791992188,276.7562561035156,963,276,[     227.57      228.08      218.05],1,,1236,894
15,9,1171.1766357421875,707.6417236328125,1224.42041015625,805.901611328125,1197,805,[     227.57      228.08      218.05],1,,1236,894
17,9,780.4963989257812,416.4246826171875,805.9334106445312,494.3892517089844,793,494,[     227.57      228.08      218.05],1,,1236,894
13,10,1249.2535400390625,430.7267761230469,1281.3197021484375,504.5404357910156,1265,504,[     227.57      228.08      218.05],1,,,
7,10,1289.397216796875,394.08544921875,1321.908935546875,468.0589599609375,1305,468,[     141.53      228.33         182],2,,,
8,10,1341.4383544921875,444.1651611328125,1380.2760009765625,518.9053344726562,1360,518,[     141.53      228.33         182],2,,,
2,10,541.0528564453125,691.67529296875,577.8580322265625,786.8064575195312,559,786,[     141.53      228.33         182],2,,,
10,10,1316.848876953125,828.89501953125,1359.47802734375,925.0740966796875,1338,925,[     227.57      228.08      218.05],1,,,
6,10,354.35888671875,735.4178466796875,397.73419189453125,841.9390869140625,376,841,[     227.57      228.08      218.05],1,,,
1,10,932.8726196289062,640.8743286132812,978.9154052734375,731.0343017578125,955,731,[     141.53      228.33         182],2,,,
11,10,896.1765747070312,362.0884094238281,923.5171508789062,425.4482116699219,909,425,[     141.53      228.33         182],2,,,
20,10,1100.56640625,306.1972351074219,1125.1646728515625,361.45709228515625,1112,361,[     141.53      228.33         182],2,,,
3,10,341.4422607421875,494.3148193359375,381.5859680175781,570.1730346679688,361,570,[     141.53      228.33         182],2,,,
12,10,1607.1229248046875,629.9984741210938,1644.8470458984375,717.5703125,1625,717,[     141.53      228.33         182],2,,,
5,10,232.7047576904297,515.4736328125,261.88818359375,596.2273559570312,247,596,[     227.57      228.08      218.05],1,,,
9,10,373.02459716796875,306.1544494628906,398.927978515625,367.3329162597656,385,367,[     227.57      228.08      218.05],1,,,
16,10,1189.5294189453125,356.9671630859375,1213.99951171875,413.44403076171875,1201,413,[     227.57      228.08      218.05],1,,,
4,10,1013.2780151367188,459.2071838378906,1037.0985107421875,530.0809936523438,1025,530,[     141.53      228.33         182],2,,,
14,10,638.427978515625,598.4339599609375,667.00634765625,681.3648071289062,652,681,[     227.57      228.08      218.05],1,,,
22,10,956.3866577148438,225.6705322265625,973.739013671875,277.06842041015625,965,277,[     227.57      228.08      218.05],1,,,
17,10,780.5841674804688,416.1649475097656,806.03564453125,493.5650939941406,793,493,[     227.57      228.08      218.05],1,,,
15,10,1179.398193359375,709.3963623046875,1230.3619384765625,811.5091552734375,1204,811,[     227.57      228.08      218.05],1,,,
13,11,1250.147705078125,431.73541259765625,1284.26220703125,505.42291259765625,1267,505,[     227.57      228.08      218.05],1,,,
7,11,1292.5191650390625,395.914306640625,1323.4288330078125,468.7273864746094,1307,468,[     141.53      228.33         182],2,,,
1,11,939.8787231445312,644.6768188476562,989.5127563476562,735.7626342773438,964,735,[     141.53      228.33         182],2,,,
2,11,540.4966430664062,693.3616943359375,578.4571533203125,787.4317626953125,559,787,[     141.53      228.33         182],2,,,
3,11,342.3370666503906,494.5990295410156,383.0292663574219,571.9024047851562,362,571,[     141.53      228.33         182],2,,,
8,11,1343.2239990234375,444.6186218261719,1382.8077392578125,519.8656005859375,1363,519,[     141.53      228.33         182],2,,,
6,11,352.9213562011719,737.1557006835938,397.47869873046875,841.9275512695312,375,841,[     227.57      228.08      218.05],1,,,
4,11,1013.8064575195312,459.3765563964844,1039.518798828125,530.7596435546875,1026,530,[     141.53      228.33         182],2,,,
20,11,1101.7125244140625,308.5689697265625,1125.71728515625,362.1486511230469,1113,362,[     141.53      228.33         182],2,,,
5,11,233.5741424560547,515.81787109375,262.10137939453125,596.1614379882812,247,596,[     227.57      228.08      218.05],1,,,
10,11,1312.8948974609375,832.0204467773438,1358.5797119140625,924.9354858398438,1335,924,[     227.57      228.08      218.05],1,,,
12,11,1609.4512939453125,632.2176513671875,1646.7608642578125,717.80810546875,1628,717,[     141.53      228.33         182],2,,,
9,11,373.28314208984375,307.63360595703125,399.16473388671875,368.7148132324219,386,368,[     227.57      228.08      218.05],1,,,
16,11,1195.27490234375,356.025146484375,1216.3492431640625,415.338134765625,1205,415,[     227.57      228.08      218.05],1,,,
11,11,896.5360107421875,364.46649169921875,925.8433227539062,425.73211669921875,911,425,[     141.53      228.33         182],2,,,
22,11,956.5878295898438,224.2166290283203,974.4406127929688,276.9097900390625,965,276,[     227.57      228.08      218.05],1,,,
19,11,1201.5440673828125,731.8167724609375,1224.8109130859375,813.2981567382812,1213,813,[     141.53      228.33         182],2,,,
14,11,646.6673583984375,599.0762939453125,671.1712646484375,668.2996215820312,658,668,[     227.57      228.08      218.05],1,,,
15,11,1205.6090087890625,711.1104125976562,1246.3331298828125,801.3766479492188,1225,801,[     227.57      228.08      218.05],1,,,
17,11,780.5064697265625,416.9705505371094,806.2042236328125,492.7593688964844,793,492,[     227.57      228.08      218.05],1,,,
1,12,948.283447265625,648.234375,991.9193115234375,736.71484375,970,736,[     141.53      228.33         182],2,,,
7,12,1295.271484375,396.0537414550781,1325.30859375,469.6830139160156,1310,469,[     141.53      228.33         182],2,,,
2,12,540.3828735351562,695.5053100585938,579.3299560546875,791.6331176757812,559,791,[     141.53      228.33         182],2,,,
12,12,1611.2427978515625,632.4371948242188,1648.1422119140625,722.7459106445312,1629,722,[     141.53      228.33         182],2,,,
4,12,1013.737060546875,459.6719970703125,1042.4739990234375,530.986083984375,1028,530,[     141.53      228.33         182],2,,,
